%time,field.bms_alarm_status,field.SOC_Value,field.SOH_Value,field.totalVoltage,field.totalCurrent,field.voltageDiff,field.tempDiff,field.BCU_Mode,field.Charging
1769691321539907217,0,99,0,52,-63,0,48,0,0
1769691322538461446,0,99,0,52,-62,0,48,0,0
1769691322538719654,0,99,0,52,-62,0,48,0,0
1769691322539415836,0,99,0,52,-62,0,48,0,0
1769691323538384675,0,99,0,52,-63,0,48,0,0
1769691323538901805,0,99,0,52,-63,0,48,0,0
1769691323539537668,0,99,0,52,-63,0,48,0,0
1769691324538889408,0,99,0,52,-63,0,48,0,0
1769691324539552211,0,99,0,52,-63,0,48,0,0
1769691324540175676,0,99,0,52,-63,0,48,0,0
1769691325538526535,0,99,0,52,-63,0,48,0,0
1769691325538792133,0,99,0,52,-63,0,48,0,0
1769691325538978576,0,99,0,52,-63,0,48,0,0
1769691326538322210,0,99,0,52,-62,0,48,0,0
1769691326539113521,0,99,0,52,-62,0,48,0,0
1769691326539696216,0,99,0,52,-62,0,48,0,0
1769691327538861513,0,99,0,52,-63,0,48,0,0
1769691327539670944,0,99,0,52,-63,0,48,0,0
1769691327539874076,0,99,0,52,-63,0,48,0,0
1769691328538192987,0,99,0,52,-63,0,48,0,0
1769691328538849115,0,99,0,52,-63,0,48,0,0
1769691328539096832,0,99,0,52,-63,0,48,0,0
1769691329538346290,0,99,0,52,-63,0,48,0,0
1769691329539040088,0,99,0,52,-63,0,48,0,0
1769691329539533853,0,99,0,52,-63,0,48,0,0
1769691330539239883,0,99,0,52,-63,0,48,0,0
1769691330539565086,0,99,0,52,-63,0,48,0,0
1769691330539700508,0,99,0,52,-63,0,48,0,0
1769691331539972782,0,99,0,52,-63,0,48,0,0
1769691331540157556,0,99,0,52,-63,0,48,0,0
1769691331540354251,0,99,0,52,-63,0,48,0,0
1769691332539034366,0,99,0,52,-63,0,48,0,0
1769691332539441823,0,99,0,52,-63,0,48,0,0
1769691332539817571,0,99,0,52,-63,0,48,0,0
1769691333538974761,0,99,0,52,-63,0,48,0,0
1769691333539765596,0,99,0,52,-63,0,48,0,0
1769691333539979457,0,99,0,52,-63,0,48,0,0
1769691334538393974,0,99,0,52,-63,0,48,0,0
1769691334538901805,0,99,0,52,-63,0,48,0,0
1769691334539131402,0,99,0,52,-63,0,48,0,0
1769691335538694620,0,99,0,52,-63,0,48,0,0
1769691335539129495,0,99,0,52,-63,0,48,0,0
1769691335539376497,0,99,0,52,-63,0,48,0,0
1769691336538253307,0,99,0,52,-63,0,48,0,0
1769691336538888692,0,99,0,52,-63,0,48,0,0
1769691336539450168,0,99,0,52,-63,0,48,0,0
1769691337538548946,0,99,0,52,-63,0,48,0,0
1769691337538811206,0,99,0,52,-63,0,48,0,0
1769691337539726018,0,99,0,52,-63,0,48,0,0
1769691338539102554,0,99,0,52,-63,0,48,0,0
1769691338539463520,0,99,0,52,-63,0,48,0,0
1769691338539658784,0,99,0,52,-63,0,48,0,0
1769691339538395643,0,99,0,52,-63,0,48,0,0
1769691339538836717,0,99,0,52,-63,0,48,0,0
1769691339539323091,0,99,0,52,-63,0,48,0,0
1769691340538258075,0,99,0,52,-62,0,48,0,0
1769691340538970947,0,99,0,52,-62,0,48,0,0
1769691340539465665,0,99,0,52,-62,0,48,0,0
1769691341538717746,0,99,0,52,-63,0,48,0,0
1769691341539593696,0,99,0,52,-63,0,48,0,0
1769691341539767026,0,99,0,52,-63,0,48,0,0
1769691342538163185,0,99,0,52,-63,0,48,0,0
1769691342539246559,0,99,0,52,-63,0,48,0,0
1769691342539510726,0,99,0,52,-63,0,48,0,0
1769691343538617610,0,99,0,52,-63,0,48,0,0
1769691343538882493,0,99,0,52,-63,0,48,0,0
1769691343539492130,0,99,0,52,-63,0,48,0,0
1769691344538152217,0,99,0,52,-63,0,48,0,0
1769691344539265394,0,99,0,52,-63,0,48,0,0
1769691344539510726,0,99,0,52,-63,0,48,0,0
1769691345538528442,0,99,0,52,-63,0,48,0,0
1769691345539231300,0,99,0,52,-63,0,48,0,0
1769691345539473056,0,99,0,52,-63,0,48,0,0
1769691346538361787,0,99,0,52,-63,0,48,0,0
1769691346539153337,0,99,0,52,-63,0,48,0,0
1769691346539395809,0,99,0,52,-63,0,48,0,0
1769691347538342952,0,99,0,52,-62,0,48,0,0
1769691347539302110,0,99,0,52,-62,0,48,0,0
1769691347539472103,0,99,0,52,-62,0,48,0,0
1769691348538747549,0,99,0,52,-63,0,48,0,0
1769691348539205789,0,99,0,52,-63,0,48,0,0
1769691348539449691,0,99,0,52,-63,0,48,0,0
1769691349538437366,0,99,0,52,-63,0,48,0,0
1769691349538876056,0,99,0,52,-63,0,48,0,0
1769691349539196491,0,99,0,52,-63,0,48,0,0
1769691350539090871,0,99,0,52,-62,0,48,0,0
1769691350539360284,0,99,0,52,-62,0,48,0,0
1769691350539487123,0,99,0,52,-62,0,48,0,0
1769691351538312911,0,99,0,52,-63,0,48,0,0
1769691351539543867,0,99,0,52,-63,0,48,0,0
1769691351539718389,0,99,0,52,-63,0,48,0,0
1769691352538721799,0,99,0,52,-62,0,48,0,0
1769691352538976669,0,99,0,52,-62,0,48,0,0
1769691352539215564,0,99,0,52,-62,0,48,0,0
1769691353538921833,0,99,0,52,-62,0,48,0,0
1769691353539793014,0,99,0,52,-62,0,48,0,0
1769691353540207386,0,99,0,52,-62,0,48,0,0
1769691354538184642,0,99,0,52,-63,0,48,0,0
1769691354538847923,0,99,0,52,-63,0,48,0,0
1769691354539153337,0,99,0,52,-63,0,48,0,0
1769691355538673400,0,99,0,52,-63,0,48,0,0
1769691355538859844,0,99,0,52,-63,0,48,0,0
1769691355539057493,0,99,0,52,-63,0,48,0,0
1769691356538143157,0,99,0,52,-62,0,48,0,0
1769691356538408279,0,98,0,52,-62,0,48,0,0
1769691356538596868,0,98,0,52,-62,0,48,0,0
1769691357538718938,0,98,0,52,-63,0,48,0,0
1769691357538974046,0,98,0,52,-63,0,48,0,0
1769691357539413690,0,98,0,52,-63,0,48,0,0
1769691358538164138,0,98,0,52,-62,0,48,0,0
1769691358538707256,0,98,0,52,-62,0,48,0,0
1769691358539273500,0,98,0,52,-62,0,48,0,0
1769691359538193702,0,98,0,52,-63,0,48,0,0
1769691359539647579,0,98,0,52,-63,0,48,0,0
1769691359539891481,0,98,0,52,-63,0,48,0,0
1769691360538404941,0,98,0,52,-63,0,48,0,0
1769691360539513349,0,98,0,52,-63,0,48,0,0
1769691360539760589,0,98,0,52,-63,0,48,0,0
1769691361538193702,0,98,0,52,-63,0,48,0,0
1769691361538697481,0,98,0,52,-63,0,48,0,0
1769691361539460420,0,98,0,52,-63,0,48,0,0
1769691362539625406,0,98,0,52,-62,0,48,0,0
1769691362539845466,0,98,0,52,-62,0,48,0,0
1769691363538635492,0,98,0,52,-63,0,48,0,0
1769691363539155721,0,98,0,52,-63,0,48,0,0
1769691363539811134,0,98,0,52,-63,0,48,0,0
1769691364539683580,0,98,0,52,-62,0,48,0,0
1769691364539884805,0,98,0,52,-62,0,48,0,0
1769691364540459156,0,98,0,52,-62,0,48,0,0
1769691365538191318,0,98,0,52,-62,0,48,0,0
1769691365538583278,0,98,0,52,-62,0,48,0,0
1769691365539314031,0,98,0,52,-62,0,48,0,0
1769691366538918733,0,98,0,52,-63,0,48,0,0
1769691366539456844,0,98,0,52,-63,0,48,0,0
1769691366539881467,0,98,0,52,-63,0,48,0,0
1769691367539150953,0,98,0,52,-63,0,48,0,0
1769691367539361953,0,98,0,52,-63,0,48,0,0
1769691367539567470,0,98,0,52,-63,0,48,0,0
1769691368538967609,0,98,0,52,-62,0,48,0,0
1769691368539225339,0,98,0,52,-62,0,48,0,0
1769691368539411306,0,98,0,52,-62,0,48,0,0
1769691369538370132,0,98,0,52,-62,0,48,0,0
1769691369538893461,0,98,0,52,-62,0,48,0,0
1769691369539096593,0,98,0,52,-62,0,48,0,0
1769691370538351297,0,98,0,52,-63,0,48,0,0
1769691370538501024,0,98,0,52,-63,0,48,0,0
1769691370538656234,0,98,0,52,-63,0,48,0,0
1769691371538572549,0,98,0,52,-63,0,48,0,0
1769691371539038896,0,98,0,52,-63,0,48,0,0
1769691371539231538,0,98,0,52,-63,0,48,0,0
1769691372539044141,0,98,0,52,-63,0,48,0,0
1769691372539259433,0,98,0,52,-63,0,48,0,0
1769691372539391756,0,98,0,52,-63,0,48,0,0
1769691373538207769,0,98,0,52,-63,0,48,0,0
1769691373538419485,0,98,0,52,-63,0,48,0,0
1769691373538816928,0,98,0,52,-63,0,48,0,0
1769691374537954092,0,98,0,52,-63,0,48,0,0
1769691374538547754,0,98,0,52,-63,0,48,0,0
1769691374538680076,0,98,0,52,-63,0,48,0,0
1769691375538202285,0,98,0,52,-63,0,48,0,0
1769691375538410186,0,98,0,52,-63,0,48,0,0
1769691375538737773,0,98,0,52,-63,0,48,0,0
1769691376538097381,0,98,0,52,-63,0,48,0,0
1769691376538304567,0,98,0,52,-63,0,48,0,0
1769691376538788318,0,98,0,52,-63,0,48,0,0
1769691377537940263,0,98,0,52,-63,0,48,0,0
1769691377538514852,0,98,0,52,-63,0,48,0,0
1769691377538866758,0,98,0,52,-63,0,48,0,0
1769691378538355827,0,98,0,52,-62,0,48,0,0
1769691378538557291,0,98,0,52,-62,0,48,0,0
1769691378538698434,0,98,0,52,-62,0,48,0,0
1769691379537908315,0,98,0,52,-63,0,48,0,0
1769691379538776636,0,98,0,52,-63,0,48,0,0
1769691379538891315,0,98,0,52,-63,0,48,0,0
1769691380538071632,0,98,0,52,-63,0,48,0,0
1769691380538238286,0,98,0,52,-63,0,48,0,0
1769691380538314580,0,98,0,52,-63,0,48,0,0
1769691381538145065,0,98,0,52,-62,0,48,0,0
1769691381538303136,0,98,0,52,-62,0,48,0,0
1769691381538502216,0,98,0,52,-62,0,48,0,0
1769691382537686109,0,98,0,52,-63,0,48,0,0
1769691382538038015,0,98,0,52,-63,0,48,0,0
1769691382538395166,0,98,0,52,-63,0,48,0,0
1769691383537829637,0,98,0,52,-63,0,48,0,0
1769691383538279771,0,98,0,52,-63,0,48,0,0
1769691383538380146,0,98,0,52,-63,0,48,0,0
1769691384538163900,0,98,0,52,-63,0,48,0,0
1769691384538513183,0,98,0,52,-63,0,48,0,0
1769691384538595438,0,98,0,52,-63,0,48,0,0
1769691385538141012,0,98,0,52,-63,0,48,0,0
1769691385538306474,0,98,0,52,-63,0,48,0,0
1769691385538382768,0,98,0,52,-63,0,48,0,0
1769691386538918256,0,98,0,52,-63,0,48,0,0
1769691386539031267,0,98,0,52,-63,0,48,0,0
1769691386539102554,0,98,0,52,-63,0,48,0,0
1769691387538328409,0,98,0,52,-63,0,48,0,0
1769691387539256811,0,98,0,52,-63,0,48,0,0
1769691387539499282,0,98,0,52,-63,0,48,0,0
1769691388538108825,0,98,0,52,-63,0,48,0,0
1769691388538269996,0,98,0,52,-63,0,48,0,0
1769691388538380384,0,98,0,52,-63,0,48,0,0
1769691389538166522,0,98,0,52,-63,0,48,0,0
1769691389538337230,0,98,0,52,-63,0,48,0,0
1769691389538417100,0,98,0,52,-63,0,48,0,0
1769691390537838935,0,98,0,52,-62,0,48,0,0
1769691390537978410,0,98,0,52,-62,0,48,0,0
1769691390538249015,0,98,0,52,-62,0,48,0,0
1769691391537558555,0,98,0,52,-63,0,48,0,0
1769691391537698507,0,98,0,52,-63,0,48,0,0
1769691391537859439,0,98,0,52,-63,0,48,0,0
1769691392537459373,0,98,0,52,-63,0,48,0,0
1769691392537944793,0,98,0,52,-63,0,48,0,0
1769691392538026094,0,98,0,52,-63,0,48,0,0
1769691393537808895,0,98,0,52,-62,0,48,0,0
1769691393537940263,0,98,0,52,-62,0,48,0,0
1769691393538031578,0,98,0,52,-62,0,48,0,0
1769691394537507057,0,98,0,52,-63,0,48,0,0
1769691394538253307,0,98,0,52,-63,0,48,0,0
1769691394538325309,0,98,0,52,-63,0,48,0,0
1769691395539246559,0,98,0,52,-63,0,48,0,0
1769691395539528369,0,98,0,52,-63,0,48,0,0
1769691395539717435,0,98,0,52,-63,0,48,0,0
1769691396537644386,0,98,0,52,-62,0,48,0,0
1769691396537782669,0,98,0,52,-62,0,48,0,0
1769691396537875890,0,98,0,52,-62,0,48,0,0
1769691397537796020,0,98,0,52,-63,0,48,0,0
1769691397537929534,0,98,0,52,-63,0,48,0,0
1769691397538020133,0,98,0,52,-63,0,48,0,0
1769691398537622690,0,98,0,52,-63,0,48,0,0
1769691398537740230,0,98,0,52,-63,0,48,0,0
1769691398538120746,0,98,0,52,-63,0,48,0,0
1769691399538038492,0,98,0,52,-62,0,48,0,0
1769691399538355350,0,98,0,52,-62,0,48,0,0
1769691399538418769,0,98,0,52,-62,0,48,0,0
1769691400537475347,0,98,0,52,-63,0,48,0,0
1769691400537718534,0,98,0,52,-63,0,48,0,0
1769691400537818193,0,98,0,52,-63,0,48,0,0
1769691401537368535,0,98,0,52,-63,0,48,0,0
1769691401537728786,0,98,0,52,-63,0,48,0,0
1769691401537799596,0,98,0,52,-63,0,48,0,0
1769691402537562370,0,98,0,52,-63,0,48,0,0
1769691402538061141,0,98,0,52,-63,0,48,0,0
1769691402538163185,0,98,0,52,-63,0,48,0,0
1769691403537551164,0,98,0,52,-62,0,48,0,0
1769691403537886381,0,98,0,52,-62,0,48,0,0
1769691403537947654,0,98,0,52,-62,0,48,0,0
1769691404537385940,0,98,0,52,-62,0,48,0,0
1769691404538159132,0,98,0,52,-62,0,48,0,0
1769691404538222789,0,98,0,52,-62,0,48,0,0
1769691405538120985,0,98,0,52,-62,0,48,0,0
1769691405538203477,0,98,0,52,-62,0,48,0,0
1769691405538252592,0,98,0,52,-62,0,48,0,0
1769691406538427352,0,98,0,52,-62,0,48,0,0
1769691406538974761,0,98,0,52,-62,0,48,0,0
1769691406539538383,0,98,0,52,-62,0,48,0,0
1769691407537280321,0,98,0,52,-63,0,48,0,0
1769691407537381172,0,98,0,52,-63,0,48,0,0
1769691407537991285,0,98,0,52,-63,0,48,0,0
1769691408538206815,0,98,0,52,-62,0,48,0,0
1769691408539396524,0,98,0,52,-62,0,48,0,0
1769691408539840221,0,98,0,52,-62,0,48,0,0
1769691409537444114,0,98,0,52,-63,0,48,0,0
1769691409538346290,0,98,0,52,-63,0,48,0,0
1769691409538402795,0,98,0,52,-63,0,48,0,0
1769691410537742137,0,98,0,52,-63,0,48,0,0
1769691410537812948,0,98,0,52,-63,0,48,0,0
1769691410537855625,0,98,0,52,-63,0,48,0,0
1769691411537443876,0,98,0,52,-63,0,48,0,0
1769691411537547588,0,97,0,52,-63,0,48,0,0
1769691411538100481,0,97,0,52,-63,0,48,0,0
1769691412537760496,0,97,0,52,-62,0,48,0,0
1769691412538044929,0,97,0,52,-62,0,48,0,0
1769691412538107395,0,97,0,52,-62,0,48,0,0
1769691413538918733,0,97,0,52,-62,0,48,0,0
1769691413539280652,0,97,0,52,-62,0,48,0,0
1769691413539476394,0,97,0,52,-62,0,48,0,0
1769691414537277936,0,97,0,52,-63,0,48,0,0
1769691414538061618,0,97,0,52,-63,0,48,0,0
1769691414538115978,0,97,0,52,-63,0,48,0,0
1769691415537369012,0,97,0,52,-62,0,48,0,0
1769691415537475585,0,97,0,52,-62,0,48,0,0
1769691415537786722,0,97,0,52,-62,0,48,0,0
1769691416537580728,0,97,0,52,-62,0,48,0,0
1769691416537806034,0,97,0,52,-62,0,48,0,0
1769691416538201332,0,97,0,52,-62,0,48,0,0
1769691417538113832,0,97,0,52,-63,0,48,0,0
1769691417538631916,0,97,0,52,-63,0,48,0,0
1769691417539121627,0,97,0,52,-63,0,48,0,0
1769691418537547826,0,97,0,52,-63,0,48,0,0
1769691418537641048,0,97,0,52,-63,0,48,0,0
1769691418538088798,0,97,0,52,-63,0,48,0,0
1769691419537667989,0,97,0,52,-63,0,48,0,0
1769691419538382768,0,97,0,52,-63,0,48,0,0
1769691419538432836,0,97,0,52,-63,0,48,0,0
1769691420537144422,0,97,0,52,-63,0,48,0,0
1769691420537236690,0,97,0,52,-63,0,48,0,0
1769691420537799835,0,97,0,52,-63,0,48,0,0
1769691421537430524,0,97,0,52,-62,0,48,0,0
1769691421537524938,0,97,0,52,-62,0,48,0,0
1769691421537822484,0,97,0,52,-62,0,48,0,0
1769691422539142847,0,97,0,52,-63,0,48,0,0
1769691422540079593,0,97,0,52,-63,0,48,0,0
1769691422540295839,0,97,0,52,-63,0,48,0,0
1769691423538371562,0,97,0,52,-63,0,48,0,0
1769691423538754224,0,97,0,52,-63,0,48,0,0
1769691423539581775,0,97,0,52,-63,0,48,0,0
1769691424537242174,0,97,0,52,-63,0,48,0,0
1769691424537859439,0,97,0,52,-63,0,48,0,0
1769691424537953615,0,97,0,52,-63,0,48,0,0
1769691425537090778,0,97,0,52,-62,0,48,0,0
1769691425537326335,0,97,0,52,-62,0,48,0,0
1769691425537777900,0,97,0,52,-62,0,48,0,0
1769691426539222002,0,97,0,52,-62,0,48,0,0
1769691426540499448,0,97,0,52,-62,0,48,0,0
1769691426540564775,0,97,0,52,-62,0,48,0,0
1769691427537410974,0,97,0,52,-62,0,48,0,0
1769691427537609577,0,97,0,52,-62,0,48,0,0
1769691427537971496,0,97,0,52,-62,0,48,0,0
1769691428537296295,0,97,0,52,-62,0,48,0,0
1769691428537502288,0,97,0,52,-62,0,48,0,0
1769691428537858486,0,97,0,52,-62,0,48,0,0
1769691429539289951,0,97,0,52,-63,0,48,0,0
1769691429540036439,0,97,0,52,-63,0,48,0,0
1769691429540210962,0,97,0,52,-63,0,48,0,0
1769691430537061452,0,97,0,52,-62,0,48,0,0
1769691430537143230,0,97,0,52,-62,0,48,0,0
1769691430537749767,0,97,0,52,-62,0,48,0,0
1769691431536973237,0,97,0,52,-62,0,48,0,0
1769691431537054538,0,97,0,52,-62,0,48,0,0
1769691431537662029,0,97,0,52,-62,0,48,0,0
1769691432537351131,0,97,0,52,-62,0,48,0,0
1769691432537562131,0,97,0,52,-62,0,48,0,0
1769691432538051366,0,97,0,52,-62,0,48,0,0
1769691433537263154,0,97,0,52,-62,0,48,0,0
1769691433537498712,0,97,0,52,-62,0,48,0,0
1769691433537875890,0,97,0,52,-62,0,48,0,0
1769691434537160873,0,97,0,52,-62,0,48,0,0
1769691434537953853,0,97,0,52,-62,0,48,0,0
1769691434537992477,0,97,0,52,-62,0,48,0,0
1769691435537038087,0,97,0,52,-62,0,48,0,0
1769691435537117004,0,97,0,52,-62,0,48,0,0
1769691435537755966,0,97,0,52,-62,0,48,0,0
1769691436537475824,0,97,0,52,-62,0,48,0,0
1769691436537647247,0,97,0,52,-62,0,48,0,0
1769691436538033962,0,97,0,52,-62,0,48,0,0
1769691437537438154,0,97,0,52,-62,0,48,0,0
1769691437537515401,0,97,0,52,-62,0,48,0,0
1769691437537830591,0,97,0,52,-62,0,48,0,0
1769691438537124156,0,97,0,52,-62,0,48,0,0
1769691438537326574,0,97,0,52,-62,0,48,0,0
1769691438537785530,0,97,0,52,-62,0,48,0,0
1769691439537093162,0,97,0,52,-62,0,48,0,0
1769691439538023948,0,97,0,52,-62,0,48,0,0
1769691439538064718,0,97,0,52,-62,0,48,0,0
1769691440537258386,0,97,0,52,-62,0,48,0,0
1769691440537466526,0,97,0,52,-62,0,48,0,0
1769691440537933588,0,97,0,52,-62,0,48,0,0
1769691441537425041,0,97,0,52,-62,0,48,0,0
1769691441537480354,0,97,0,52,-62,0,48,0,0
1769691441537816524,0,97,0,52,-62,0,48,0,0
1769691442537217378,0,97,0,52,-62,0,48,0,0
1769691442537292003,0,97,0,52,-62,0,48,0,0
1769691442537720203,0,97,0,52,-62,0,48,0,0
1769691443538118600,0,97,0,52,-62,0,48,0,0
1769691443538705587,0,97,0,52,-62,0,48,0,0
1769691443539566278,0,97,0,52,-62,0,48,0,0
1769691444537430047,0,97,0,52,-62,0,48,0,0
1769691444538928031,0,97,0,52,-62,0,48,0,0
1769691444538961648,0,97,0,52,-62,0,48,0,0
1769691445537459373,0,97,0,52,-63,0,48,0,0
1769691445537547111,0,97,0,52,-63,0,48,0,0
1769691445538188695,0,97,0,52,-63,0,48,0,0
1769691446537643194,0,97,0,52,-62,0,48,0,0
1769691446537717580,0,97,0,52,-62,0,48,0,0
1769691446537884712,0,97,0,52,-62,0,48,0,0
1769691447537583112,0,97,0,52,-62,0,48,0,0
1769691447537895679,0,97,0,52,-62,0,48,0,0
1769691447537956714,0,97,0,52,-62,0,48,0,0
1769691448537400484,0,97,0,52,-63,0,48,0,0
1769691448537658214,0,97,0,52,-63,0,48,0,0
1769691448538064241,0,97,0,52,-63,0,48,0,0
1769691449537707090,0,97,0,52,-62,0,48,0,0
1769691449538430690,0,97,0,52,-62,0,48,0,0
1769691449538478374,0,97,0,52,-62,0,48,0,0
1769691450538720607,0,97,0,52,-62,0,48,0,0
1769691450539059400,0,97,0,52,-62,0,48,0,0
1769691450539177894,0,97,0,52,-62,0,48,0,0
1769691451538631200,0,97,0,52,-62,0,48,0,0
1769691451538743495,0,97,0,52,-62,0,48,0,0
1769691451538789272,0,97,0,52,-62,0,48,0,0
1769691452539451837,0,97,0,52,-62,0,48,0,0
1769691452539517402,0,97,0,52,-62,0,48,0,0
1769691452539580106,0,97,0,52,-62,0,48,0,0
1769691453538543939,0,97,0,52,-62,0,48,0,0
1769691453539245605,0,97,0,52,-62,0,48,0,0
1769691453539411783,0,97,0,52,-62,0,48,0,0
1769691454538748502,0,97,0,52,-62,0,48,0,0
1769691454540537118,0,97,0,52,-62,0,48,0,0
1769691454540578126,0,97,0,52,-62,0,48,0,0
1769691455539065599,0,97,0,52,-63,0,48,0,0
1769691455539315700,0,97,0,52,-63,0,48,0,0
1769691455539498805,0,97,0,52,-63,0,48,0,0
1769691456538602590,0,97,0,52,-62,0,48,0,0
1769691456539279699,0,97,0,52,-62,0,48,0,0
1769691456540442228,0,97,0,52,-62,0,48,0,0
1769691457539483547,0,97,0,52,-62,0,48,0,0
1769691457539755821,0,97,0,52,-62,0,48,0,0
1769691457539920806,0,97,0,52,-62,0,48,0,0
1769691458538660764,0,97,0,52,-62,0,48,0,0
1769691458538917541,0,97,0,52,-62,0,48,0,0
1769691458539578676,0,97,0,52,-62,0,48,0,0
1769691459539019584,0,97,0,52,-62,0,48,0,0
1769691459539732456,0,97,0,52,-62,0,48,0,0
1769691459540135622,0,97,0,52,-62,0,48,0,0
1769691460539004087,0,97,0,52,-62,0,48,0,0
1769691460539712190,0,97,0,52,-62,0,48,0,0
1769691460540116310,0,97,0,52,-62,0,48,0,0
1769691461538969755,0,97,0,52,-62,0,48,0,0
1769691461540188789,0,97,0,52,-62,0,48,0,0
1769691461540483951,0,97,0,52,-62,0,48,0,0
1769691462538183927,0,97,0,52,-62,0,48,0,0
1769691462538442611,0,97,0,52,-62,0,48,0,0
1769691462538854837,0,97,0,52,-62,0,48,0,0
1769691463538189888,0,97,0,52,-63,0,48,0,0
1769691463539353132,0,97,0,52,-63,0,48,0,0
1769691463539600133,0,97,0,52,-63,0,48,0,0
1769691464538614273,0,97,0,52,-62,0,48,0,0
1769691464538880586,0,97,0,52,-62,0,48,0,0
1769691464539310932,0,97,0,52,-62,0,48,0,0
1769691465538264751,0,97,0,52,-62,0,48,0,0
1769691465538845300,0,97,0,52,-62,0,48,0,0
1769691465539513349,0,97,0,52,-62,0,48,0,0
1769691466538226842,0,97,0,52,-62,0,48,0,0
1769691466538803100,0,96,0,52,-62,0,48,0,0
1769691466539992094,0,96,0,52,-62,0,48,0,0
1769691467538029193,0,96,0,52,-62,0,48,0,0
1769691467539516210,0,96,0,52,-62,0,48,0,0
1769691467539747953,0,96,0,52,-62,0,48,0,0
1769691468538241386,0,96,0,52,-62,0,48,0,0
1769691468540059566,0,96,0,52,-62,0,48,0,0
1769691468540235519,0,96,0,52,-62,0,48,0,0
1769691469538854598,0,96,0,52,-62,0,48,0,0
1769691469539735555,0,96,0,52,-62,0,48,0,0
1769691469539977312,0,96,0,52,-62,0,48,0,0
1769691470538084030,0,96,0,52,-62,0,48,0,0
1769691470539093255,0,96,0,52,-62,0,48,0,0
1769691470539332151,0,96,0,52,-62,0,48,0,0
1769691471538746595,0,96,0,52,-62,0,48,0,0
1769691471539003849,0,96,0,52,-62,0,48,0,0
1769691471539192438,0,96,0,52,-62,0,48,0,0
1769691472538617372,0,96,0,52,-62,0,48,0,0
1769691472538884878,0,96,0,52,-62,0,48,0,0
1769691472539072751,0,96,0,52,-62,0,48,0,0
1769691473539447307,0,96,0,52,-62,0,48,0,0
1769691473539699554,0,96,0,52,-62,0,48,0,0
1769691473539916992,0,96,0,52,-62,0,48,0,0
1769691474538071393,0,96,0,52,-62,0,48,0,0
1769691474539214372,0,96,0,52,-62,0,48,0,0
1769691474540018320,0,96,0,52,-62,0,48,0,0
1769691475538920879,0,96,0,52,-62,0,48,0,0
1769691475539623737,0,96,0,52,-62,0,48,0,0
1769691475539993286,0,96,0,52,-62,0,48,0,0
1769691476538482427,0,96,0,52,-63,0,48,0,0
1769691476538836956,0,96,0,52,-63,0,48,0,0
1769691476539416313,0,96,0,52,-63,0,48,0,0
1769691477538448333,0,96,0,52,-62,0,48,0,0
1769691477538706541,0,96,0,52,-62,0,48,0,0
1769691477539114236,0,96,0,52,-62,0,48,0,0
1769691478538137674,0,96,0,52,-63,0,48,0,0
1769691478539336442,0,96,0,52,-63,0,48,0,0
1769691478539580821,0,96,0,52,-63,0,48,0,0
1769691479538878440,0,96,0,52,-62,0,48,0,0
1769691479539661645,0,96,0,52,-62,0,48,0,0
1769691479539896249,0,96,0,52,-62,0,48,0,0
1769691480538173675,0,96,0,52,-62,0,48,0,0
1769691480539267539,0,96,0,52,-62,0,48,0,0
1769691480539445400,0,96,0,52,-62,0,48,0,0
1769691481538779497,0,96,0,52,-62,0,48,0,0
1769691481539565086,0,96,0,52,-62,0,48,0,0
1769691481540199995,0,96,0,52,-62,0,48,0,0
1769691482538271427,0,96,0,52,-62,0,48,0,0
1769691482538529396,0,96,0,52,-62,0,48,0,0
1769691482539320230,0,96,0,52,-62,0,48,0,0
1769691483538203954,0,96,0,52,-62,0,48,0,0
1769691483538820505,0,96,0,52,-62,0,48,0,0
1769691483539396047,0,96,0,52,-62,0,48,0,0
1769691484538092136,0,96,0,52,-62,0,48,0,0
1769691484538705587,0,96,0,52,-62,0,48,0,0
1769691484539130210,0,96,0,52,-62,0,48,0,0
1769691485538384914,0,96,0,52,-62,0,48,0,0
1769691485538794755,0,96,0,52,-62,0,48,0,0
1769691485539318084,0,96,0,52,-62,0,48,0,0
1769691486538670063,0,96,0,52,-63,0,48,0,0
1769691486538927793,0,96,0,52,-63,0,48,0,0
1769691486539163589,0,96,0,52,-63,0,48,0,0
1769691487538276672,0,96,0,52,-62,0,48,0,0
1769691487539057493,0,96,0,52,-62,0,48,0,0
1769691487539670705,0,96,0,52,-62,0,48,0,0
1769691488539006948,0,96,0,52,-62,0,48,0,0
1769691488539263725,0,96,0,52,-62,0,48,0,0
1769691488539448738,0,96,0,52,-62,0,48,0,0
1769691489538372278,0,96,0,52,-62,0,48,0,0
1769691489539673328,0,96,0,52,-62,0,48,0,0
1769691489539844512,0,96,0,52,-62,0,48,0,0
1769691490538366317,0,96,0,52,-62,0,48,0,0
1769691490539589166,0,96,0,52,-62,0,48,0,0
1769691490539864540,0,96,0,52,-62,0,48,0,0
1769691491538291931,0,96,0,52,-62,0,48,0,0
1769691491539551019,0,96,0,52,-62,0,48,0,0
1769691491539813280,0,96,0,52,-62,0,48,0,0
1769691492539075374,0,96,0,52,-62,0,48,0,0
1769691492539263010,0,96,0,52,-62,0,48,0,0
1769691492539464950,0,96,0,52,-62,0,48,0,0
1769691493538422584,0,96,0,52,-62,0,48,0,0
1769691493538689613,0,96,0,52,-62,0,48,0,0
